MTU (UTC),Hour,POWER,Expected,q0,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,ZONEID,tclw,tciw,SP,r,TCC,10u,10V,2T,SSRD,STRD,TSR,TP,POWER,Day-ahead Price [EUR/MWh],+ Imbalance Price [EUR/MWh] - MBA|ES,- Imbalance Price [EUR/MWh] - MBA|ES,Total Imbalance [MWh] - MBA|ES,Direction,Penalty,Pen_up,Pen_down,Day-ahead Price [EUR/MWh]_Forecast,Pen_up_Forecast,Pen_down_Forecast,Direction_Forecast,tau
5/14/2019 9:00,9,0.298717949,0.335317495,0.082173718,0.103653846,0.156015812,0.16923077,0.209903632,0.242369231,0.27253718,0.290679487,0.295128205,0.31588109,0.337788462,0.360369231,0.386949039,0.410160257,0.436666667,0.450715385,0.466377885,0.476439744,0.505287393,0.570839317,1,0,0,95686.5625,78.81466675,0,0.414689064,-0.057356834,281.6918945,11726143,22169296,13143936,0,0.298717949,54.88,42.56,54.88,-134,1,12.32,0,12.32,54.19833374,0.599119246,10.67347813,0.814000726,0.802792235
5/14/2019 10:00,10,0.629423077,0.583686528,0.315736218,0.361570513,0.406741026,0.453138461,0.467446154,0.494955769,0.534510898,0.591346154,0.612882372,0.626671795,0.635585257,0.645002564,0.651666666,0.658750641,0.664025213,0.669788034,0.675128205,0.68404188,0.69756218,0.717619231,1,0,0,95694.75,71.07949829,0.089111328,0.758030891,-0.48697567,284.6523438,13205386,23162240,14789858,0,0.629423077,55.99,55.99,55.99,13,1,0,0,0,55.81716919,0.66297555,10.97046852,0.816160083,0.788461906
5/14/2019 11:00,11,0.709615385,0.606102217,0.314271795,0.329507051,0.377884616,0.452661538,0.486752137,0.505580128,0.543910897,0.598284615,0.630192308,0.64807265,0.658575961,0.669846154,0.685833334,0.694098505,0.701996154,0.705961539,0.712154487,0.734165384,0.747418376,0.78179359,1,0,0.000147223,95690.375,70.23730469,0.344009399,1.417426109,-0.854830742,286.1582031,1886146,1011249.438,2068392,0,0.709615385,56.46,56.46,59.1,367,0,2.64,2.64,0,57.0831871,0.7130934,4.213070869,0.817111731,0.569407517
5/14/2019 12:00,12,0.709423077,0.683835558,0.346789744,0.428121795,0.511567949,0.599645299,0.618908547,0.635248077,0.656232051,0.681648291,0.690639209,0.704575641,0.722103205,0.727847009,0.733416026,0.748598718,0.76027906,0.772820513,0.783237179,0.790529167,0.802788462,0.819134616,1,0,9.36E-05,95592.75,63.33827209,0.275680542,2.330295563,-1.365113258,288.1433105,3986180,2043226,4358064,0,0.709423077,55.99,55.99,57.93,427,0,1.94,1.94,0,57.05335999,2.526720047,2.255490065,0.237932563,0.740869558
5/14/2019 13:00,13,0.658461538,0.635560897,0.245498825,0.447510256,0.539159081,0.5772,0.595993589,0.62393953,0.633692949,0.637315385,0.648395299,0.656600321,0.664807692,0.670897436,0.673849038,0.682802243,0.69099359,0.691200855,0.699763034,0.707287607,0.718506837,0.73165812,1,0,6.10E-05,95538.4375,56.80696106,0.405197144,2.944439888,-1.524186134,289.3613281,6077424,3090315,6646980,0,0.658461538,55.04,55.04,60.04,740,0,5,5,0,56.23116302,1.947593689,1.445425272,0.209359676,0.737031896
5/14/2019 14:00,14,0.544358974,0.534963125,0.36745032,0.473673718,0.501691026,0.504901282,0.512,0.518589744,0.520320513,0.524161538,0.532183547,0.537589744,0.539978633,0.546089744,0.54773109,0.550218056,0.558832906,0.563596154,0.567215385,0.578036538,0.583557693,0.597564103,1,2.34E-05,0,95485.625,53.70141602,0.002685547,3.115545273,-1.437562943,289.8200684,7938000,4146194,8711485,0,0.544358974,54.01,54.01,60.74,1012,0,6.73,6.73,0,55.35982895,4.209164619,1.553913593,0.179481179,0.627937538
5/14/2019 15:00,15,0.374807692,0.394032769,0.308927244,0.363217521,0.373288675,0.378638675,0.381634616,0.383878205,0.38538547,0.3865,0.38775641,0.388627564,0.392754594,0.394689744,0.397100961,0.401570513,0.401634616,0.403523932,0.410335898,0.420288462,0.43008953,0.440033333,1,0,0,95498.8125,52.55247498,0,2.958468437,-1.391964912,289.6828613,9377226,5199266,10352191,0,0.374807692,53.49,53.49,60.71,1319,0,7.22,7.22,0,54.46735382,5.231391907,1.77190733,0.161739439,0.637082013
5/14/2019 16:00,16,0.166730769,0.17814855,0.143332692,0.151436966,0.163782051,0.167930769,0.16948718,0.170565812,0.171559829,0.172746154,0.173102137,0.174088034,0.17481688,0.175904701,0.177200855,0.179152564,0.180865385,0.182746154,0.188685897,0.194641026,0.195849679,0.217019231,1,0,0,95484.3125,55.82748413,0,1.87342453,-1.171295166,288.7456055,10244512,6238587,11400399,0,0.166730769,53,53,61.29,1446,0,8.29,8.29,0,54.23732376,5.704452038,1.775806427,0.150668234,0.637002425
5/14/2019 17:00,17,0.024935897,0.029212038,0.018909615,0.021282051,0.021832906,0.022403847,0.023178205,0.023504274,0.024615384,0.025552137,0.025961539,0.026363461,0.027307692,0.027849573,0.028358333,0.028686538,0.029935898,0.030865385,0.031871154,0.033319231,0.042754487,0.050373077,1,0,0,95484.125,64.15769958,0,1.892250061,-1.68748188,284.5708008,10491384,7244018,11760685,0,0.024935897,54.01,54.01,62.15,1491,0,8.14,8.14,0,53.75333405,6.382479668,1.824708939,0.143766195,0.630000498
5/14/2019 18:00,18,0.000769231,0.002052067,0.000224038,0.000340598,0.000384615,0.000491453,0.000544872,0.000673077,0.000769231,0.000833333,0.000910043,0.001089744,0.001164316,0.001435898,0.001538462,0.001538462,0.001762821,0.002021795,0.002403846,0.003044872,0.004209402,0.005674359,1,0,0,95503.5,71.33808899,0,2.303505898,-1.815923691,282.2443848,10491427,8245334,11760659,0,0.000769231,56.21,56.21,61.93,1132,0,5.72,5.72,0,55.13847351,6.076155186,1.932474375,0.139462471,0.662440914
5/14/2019 19:00,19,0,1.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,3.21E-05,6.41E-05,1,0,0,95550.5625,78.36634827,0,2.323972702,-1.141174316,281.4313965,10491427,9241131,11760659,0,0,58.56,58.56,62.71,474,0,4.15,4.15,0,57.53689957,4.390741825,1.908111572,0.136782467,0.73280301
5/14/2019 20:00,20,0,3.21E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95588.625,84.30882263,0,1.857584953,-0.497026444,281.5366211,10491427,10231700,11760659,0,0,56.31,56.31,61.11,924,0,4.8,4.8,0,59.96165848,3.201300859,1.795400143,0.135117799,0.782129078
5/14/2019 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95602.75,87.53375244,0,1.10027504,-0.444916725,280.8979492,10491836,11220018,11760659,0,0,53.5,53.5,60.6,958,0,7.1,7.1,0,55.34761429,3.790880442,1.713646889,0.134086877,0.744848269
5/14/2019 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95634.1875,90.16453552,0,0.933556557,-0.734879494,279.4406738,10491836,12205023,11760659,0,0,52.75,52.75,61.55,1398,0,8.8,8.8,0,54.13259125,5.414587021,1.634931803,0.133450747,0.662239668
5/14/2019 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95646.4375,92.72348022,0,0.877866745,-0.898069382,278.5822754,10491836,13185866,11760659,0,0,52.6,52.6,61.81,1399,0,9.21,9.21,0,53.97073364,6.516087532,1.612793207,0.133059502,0.617244166
5/15/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95648.0625,93.46516418,0,0.81356144,-0.854948044,278.2155762,10491836,14158932,11760659,0,0,52.59,52.59,61.04,999,0,8.45,8.45,0,53.86531067,6.783720016,1.60842371,0.132818073,0.607543358
5/15/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95635.4375,93.62591553,0,0.693120956,-0.657248497,278.0102539,10491836,15123010,11760659,0,0,52.59,52.59,60.72,842,0,8.13,8.13,0,53.83732605,6.305098534,1.638327599,0.132672429,0.629448346
5/15/2019 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95624.6875,93.2618866,0,0.617518425,-0.268366814,278.2905273,10491836,16078298,11760659,0,0,52.66,52.66,60.6,702,0,7.94,7.94,0,53.76583862,6.060247898,1.667303562,0.132584035,0.642850778
5/15/2019 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95638.3125,93.03509521,0,0.486493111,-0.033893585,278.003418,10491836,17027120,11760659,0,0,52.75,52.75,58.58,559,0,5.83,5.83,0,53.7518692,6.026594162,1.6964674,0.132531404,0.648197554
5/15/2019 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95646.375,92.93013,0,0.489196777,0.038873672,277.9782715,10491836,17972640,11760659,0,0,52.75,52.75,60.17,62,0,7.42,7.42,0,53.69791031,4.928592205,1.659848452,0.132499576,0.687983648
5/15/2019 5:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95680.5625,92.53497314,0,0.485179901,0.14648819,278.0864258,10491836,18915136,11760659,0,0,54.97,42,54.97,-341,1,12.97,0,12.97,53.47717667,5.823234081,1.538215399,0.132480502,0.633664401
5/15/2019 6:00,6,0,0.000302885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,3.41E-05,6.41E-05,0.000133974,0.004294872,1,0,0,95712.125,92.44807434,0,0.358966827,0.008542061,277.7214355,10491836,19855712,11760659,0,0,57.5,50,57.5,-411,1,7.5,0,7.5,55.84064865,2.506912947,9.345562935,0.633041263,0.683642753
5/15/2019 7:00,7,0.000897436,0.007760946,9.62E-05,0.000191026,0.000426175,0.000571795,0.000769231,0.001410257,0.001631303,0.002115385,0.002569872,0.003639103,0.003984829,0.005046154,0.006314103,0.006821153,0.007308654,0.008454701,0.009519231,0.011386752,0.021881731,0.038462821,1,0,0,95765.8125,92.17944336,0,0.564431191,-0.047042847,277.5917969,10491836,20791488,11760659,0,0.000897436,57.27,40.71,57.27,-614,1,16.56,0,16.56,58.94189072,1.569185972,6.720057964,0.744039893,0.595672718
5/15/2019 8:00,8,0.028974359,0.066588985,0.011185898,0.015891025,0.019012393,0.023105128,0.027220085,0.03007094,0.034684188,0.040047436,0.043922329,0.048294017,0.05087468,0.05623782,0.062167949,0.070360042,0.085005342,0.093333333,0.112082051,0.119294872,0.144444444,0.177935043,1,0,0,95836.5625,90.13581848,0,0.640589714,-0.072565079,278.5805664,10759176,21756304,12127517,0,0.028974359,56.54,40.9,56.54,-641,1,15.64,0,15.64,57.46517563,1.509719133,11.23843765,0.778937817,0.678727276
5/15/2019 9:00,9,0.281666667,0.365043611,0.076028526,0.103653846,0.156217949,0.18181923,0.216552778,0.268665385,0.288912607,0.300944872,0.335672756,0.360512821,0.387038782,0.410213675,0.436666667,0.445337821,0.463365385,0.474119231,0.500718269,0.54152094,0.570761218,0.598398718,1,0,0,95877.25,79.09284973,0,0.344759941,-0.261631966,282.2143555,11647318,22749632,13178256,0,0.281666667,55.72,55.72,55.72,119,1,0,0,0,56.8190155,1.424714565,10.88699818,0.796091676,0.661851019
5/15/2019 10:00,10,0.620641026,0.652141608,0.362369872,0.420333333,0.529059188,0.625203846,0.645897436,0.651378205,0.653990278,0.65991453,0.666559829,0.669778205,0.672534722,0.677433333,0.682371795,0.683205129,0.68926859,0.700192308,0.707196474,0.715858333,0.735190705,0.759807693,1,0,0,95874.8125,66.59028625,0,0.620930672,-0.751042366,285.5537109,13101591,23762992,14815467,0,0.620641026,56.12,56.12,56.12,81,1,0,0,0,56.16278839,1.351854086,3.383934975,0.806779504,0.37480535
5/15/2019 11:00,11,0.707307692,0.725061191,0.57126688,0.606439423,0.670564017,0.708986325,0.720275,0.720288462,0.721538462,0.725936752,0.728910257,0.731025641,0.733562927,0.734952137,0.737916667,0.7397125,0.743748931,0.747835043,0.754367308,0.760992094,0.767307479,0.783041026,1,0,0,95858.5625,61.18818665,0,1.714040756,-0.620325089,287.980957,1864371,1032220.188,2059425,0,0.707307692,55.04,55.04,57.81,270,0,2.77,2.77,0,56.98891449,1.304490328,1.895297766,0.812630296,0.250935526
5/15/2019 12:00,12,0.69724359,0.723798747,0.519239958,0.688879487,0.702429167,0.708332479,0.712425962,0.712916667,0.712916667,0.715697436,0.718696581,0.722935897,0.727001175,0.73207265,0.735151069,0.738365385,0.739931731,0.742334615,0.746933974,0.751586966,0.757830021,0.767857693,1,0,0,95754,54.30592346,0,2.074871063,-0.230811119,289.8049316,3942726,2087052,4336123,0,0.69724359,53.56,53.56,60.31,638,0,6.75,6.75,0,55.29209518,3.105699301,1.087278962,0.237256616,0.529520284
5/15/2019 13:00,13,0.635320513,0.633123803,0.376577884,0.492860043,0.550878525,0.582746154,0.616540705,0.632842308,0.640833334,0.644317949,0.645897436,0.647467949,0.653696581,0.659761966,0.66407265,0.670016453,0.675314103,0.680010257,0.681406303,0.685403846,0.688461538,0.698816026,1,0,0,95686.125,50.32121277,0,1.712212563,-0.20470047,290.859375,6017166,3154115,6613026,0,0.635320513,52.56,52.56,58.25,452,0,5.69,5.69,0,54.02213669,5.78035593,1.063748121,0.208979577,0.410577299
5/15/2019 14:00,14,0.523782051,0.531839808,0.292341026,0.484776282,0.504551282,0.507564103,0.514273504,0.514273504,0.520006538,0.522857051,0.531508974,0.537109615,0.541132479,0.546089744,0.547211539,0.549911859,0.553566987,0.559119658,0.563141026,0.565099787,0.571674038,0.580823077,1,0,0,95636.75,47.23144531,0,1.235149384,-0.480545998,291.4047852,7867887,4225157,8666934,0,0.523782051,51.6,51.6,60.45,543,0,8.85,8.85,0,53.38932037,4.847489834,1.179708242,0.179293007,0.526961553
5/15/2019 15:00,15,0.362307692,0.350549026,0.158173077,0.225823077,0.261680235,0.281917948,0.305733013,0.319358974,0.326942307,0.340125641,0.349102564,0.356109829,0.363555609,0.366255128,0.371625427,0.375833334,0.385050641,0.400425641,0.405747863,0.411189102,0.435075641,0.477617949,1,0,0.000520587,95645.3125,45.79766846,0.632797241,0.865549088,-0.864872932,291.4675293,9294381,5288250,10290298,0,0.362307692,51.01,51.01,60.81,713,0,9.8,9.8,0,52.45224762,7.24210453,1.127973795,0.161652595,0.446825368
5/15/2019 16:00,16,0.166217949,0.175669712,0.1033,0.137606837,0.150185577,0.165789743,0.16948718,0.171190384,0.171766239,0.172788462,0.173589744,0.174358974,0.175079808,0.17573547,0.176845406,0.178589744,0.182499466,0.187820513,0.190481197,0.194551282,0.197391987,0.213308547,1,0,0,95653.125,50.30526733,0.071716309,0.514100075,-1.077227592,290.4072266,10148379,6333782,11319411,0,0.166217949,50.21,50.21,62.31,1029,0,12.1,12.1,0,52.06787491,7.777015686,1.094980836,0.150633663,0.442555752
5/15/2019 17:00,17,0.023141026,0.053286474,0.021282052,0.023385898,0.026169338,0.027985898,0.030563462,0.03349359,0.037469551,0.039571368,0.041791667,0.046789103,0.05025641,0.052305556,0.058759615,0.065192308,0.069684295,0.070905128,0.075446474,0.082782906,0.086602564,0.095246154,1,0,0.000259638,95715.625,58.76704407,0.31918335,0.714295387,-2.191935539,285.84375,10387019,7338268,11669480,0,0.023141026,51.45,51.45,64.97,1053,0,13.52,13.52,0,51.23717117,9.665707588,1.134487629,0.143757224,0.411449806
5/15/2019 18:00,18,0.000576923,0.007297041,0.000298718,0.000783546,0.000940171,0.00122906,0.001538462,0.001866026,0.002468376,0.003065385,0.003846154,0.004209402,0.004423077,0.004551282,0.005498718,0.006311538,0.008461538,0.009257949,0.012035897,0.014297863,0.021295086,0.026091026,1,0,0.001608849,95744.3125,67.39282227,0.72366333,1.097756386,-1.925673485,283.5930176,10387019,8352322,11669480,0,0.000576923,53.3,53.3,61.6,515,0,8.3,8.3,0,52.83279037,10.92649078,1.16045332,0.139464647,0.395886173
5/15/2019 19:00,19,0,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,3.21E-05,3.21E-05,6.41E-05,1,0,0.003210068,95809.0625,74.49940491,1,1.129916191,-1.575512886,282.3696289,10387019,9363405,11669480,0,0,56.53,56.53,63.3,190,0,6.77,6.77,0,54.65216827,7.742520332,1.16971004,0.136788666,0.488065023
5/15/2019 20:00,20,0,1.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00091958,95846.5625,81.4992981,0.821105957,0.642875671,-1.361515999,281.1501465,10387019,10373649,11669667,0,0,54.3,54.3,61.08,476,0,6.78,6.78,0,57.93206787,6.379652023,1.190668464,0.135124236,0.544331428
5/15/2019 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.82E-05,95858,86.09088135,0.48739624,0.25617981,-1.179722786,279.8354492,10387189,11358240,11669667,0,0,52.38,52.38,62.85,31,0,10.47,10.47,0,53.75289154,6.305346966,1.216954589,0.134091794,0.554830563
5/15/2019 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000677109,95860.75,88.21987915,1,-0.583667755,-0.696397781,279.5092773,10387189,12332031,11669667,0,0,57.5,57.5,57.5,80,1,0,0,0,53.08809662,8.860604286,1.240227699,0.133453429,0.476128989
5/15/2019 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005381584,95846.5625,88.17684937,0.997326493,-0.176010132,-0.327007294,280.0615234,10387189,13297088,11669667,0,0,57.45,57.45,58.87,557,0,1.42,1.42,0,58.7823143,3.67521596,1.265068769,0.634123206,0.165697525
5/16/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012194134,95830.375,89.16397095,0.980008006,0.609719276,0.116558075,279.9309082,10387189,14270721,11669667,0,0,56.78,56.78,58.11,351,0,1.33,1.33,0,58.95370483,2.553155422,1.292748213,0.222938269,0.638316614
5/16/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.021902353,95821.75,91.28390503,0.976332784,0.849152565,-0.045828819,279.5349121,10387189,15244353,11669667,0,0,56.56,56.56,60,533,0,3.44,3.44,0,56.78833008,2.359716177,1.321274519,0.18997407,0.704794415
5/16/2019 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.021215931,95784.25,92.66879272,0.861411452,0.00356102,-0.208070755,278.9042969,10387189,16241504,11669667,0,0,56.21,56.21,57.35,433,0,1.14,1.14,0,57.65403748,3.315284491,1.351102352,0.166961372,0.670333743
5/16/2019 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.015677176,95774.6875,93.26208496,0.848533094,0.284960747,-0.360216141,278.7912598,10387189,17232864,11669667,0,0,57.38,57.38,57.83,145,0,0.45,0.45,0,56.88932419,1.949009657,1.382992268,0.153377503,0.79661662
5/16/2019 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007373668,95763.5,92.98561096,0.72100842,0.433916092,-0.378234863,278.5834961,10387189,18245152,11669667,0,0,57.1,57.1,58.04,85,0,0.94,0.94,0,58.56293869,1.353841066,1.416340828,0.145197153,0.860315063
5/16/2019 5:00,5,0,6.41E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005140066,95735.125,92.57243347,0.417288244,0.29899025,-0.58621788,277.126709,10387189,19197808,11669667,0,0,57.28,57.28,62.3,312,0,5.02,5.02,0,57.68658066,1.540287971,1.45119977,0.140229613,0.852432137
5/16/2019 6:00,6,0,0.000325214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,6.41E-05,0.004294872,1,0,0.001861811,95739.125,92.28024292,0.397186279,0.589016914,-0.95889473,276.871582,10387189,20150256,11669667,0,0,57.79,57.79,61.24,410,0,3.45,3.45,0,58.05776215,4.249120235,1.335660458,0.137196779,0.664069907
5/16/2019 7:00,7,0.000641026,0.003823734,6.39E-05,0.00014829,0.000192308,0.00025641,0.000352564,0.000427351,0.000544872,0.000608975,0.000730342,0.000801282,0.001116346,0.001488462,0.002051282,0.002714103,0.003685897,0.004194872,0.00518718,0.006816452,0.009629487,0.021851282,1,0,0.000178814,95775.8125,92.12480164,0.09526062,0.905227661,-1.104717255,276.4880371,10387189,21084016,11669667,0,0.000641026,57.71,57.71,63.15,546,0,5.44,5.44,0,58.5971756,3.226792574,1.293522358,0.135341048,0.719184014
5/16/2019 8:00,8,0.044230769,0.068611779,0.011944444,0.017380513,0.019349893,0.020658974,0.025575854,0.029196581,0.035362393,0.04165,0.04776891,0.04957265,0.052692308,0.05599359,0.063954808,0.07649359,0.08404343,0.091503419,0.106649359,0.118239423,0.140103846,0.182996581,1,0,0,95822.0625,89.82269287,0,0.894093514,-1.034588814,279.300293,10649563,22043536,12025938,0,0.044230769,57.1,57.1,60.13,344,0,3.03,3.03,0,58.22212982,4.668480396,1.121900201,0.134205133,0.607894109
5/16/2019 9:00,9,0.239294872,0.344879535,0.092016026,0.139930128,0.165139904,0.184767948,0.216696368,0.240726282,0.262986859,0.275563461,0.286666667,0.301780555,0.316259776,0.338910257,0.36897468,0.423840171,0.447353846,0.463365385,0.501692628,0.552907265,0.569645192,0.594807693,1,0,0,95837.0625,77.7277832,0.134063721,1.042512894,-0.997195244,283.0524902,11536925,23031904,13064372,0,0.239294872,55.89,55.89,60,173,0,4.11,4.11,0,57.42764664,3.139792204,0.683589101,0.133510321,0.585578461
5/16/2019 10:00,10,0.504423077,0.572853819,0.183063622,0.313996154,0.356542842,0.429123077,0.47389359,0.521323077,0.545403953,0.549519231,0.559910897,0.567948718,0.594363461,0.613808974,0.639066026,0.658451923,0.665739103,0.679378633,0.696240705,0.716235898,0.734087607,0.762483334,1,0,4.49E-05,95828.1875,67.7240448,0.451965332,1.575821877,-1.391299248,286.21875,12990777,24034592,14685334,0,0.504423077,56.21,56.21,56.21,215,1,0,0,0,56.20147324,3.861900568,0.683589101,0.133084536,0.535539772
5/16/2019 11:00,11,0.552948718,0.53641593,0.220577885,0.311971795,0.371784936,0.401089744,0.427874359,0.450790812,0.471608013,0.491090598,0.514647436,0.540778846,0.566565812,0.581492735,0.600865385,0.61565641,0.627130769,0.642945299,0.658666667,0.676629273,0.702539423,0.727415385,1,0.000936508,0.008113261,95799.625,66.39222717,0.732498944,2.417580605,-2.212863922,287.9567871,1769111,1038805.25,1963831,0,0.552948718,54.58,54.58,60,350,0,5.42,5.42,0,57.20376587,1.394244909,0.683589101,0.633660674,0.220852584
5/16/2019 12:00,12,0.538653846,0.652477089,0.364538141,0.452741026,0.508764316,0.540798718,0.577967308,0.614793162,0.640219551,0.653093163,0.660160257,0.670910897,0.68025641,0.683814103,0.698143376,0.702986859,0.711390385,0.718171795,0.729588889,0.740576496,0.758082051,0.815801282,1,0.01484108,0.005023152,95719.9375,53.56289673,0.749633193,4.494628906,-2.515101433,289.5307617,3738741,2113225,4144108,0,0.538653846,51.17,40.28,51.17,-181,1,10.89,0,10.89,54.64393234,5.159612656,0.683589101,0.22281304,0.316065674
5/16/2019 13:00,13,0.306794872,0.580386405,0.332884615,0.38948718,0.429924893,0.453807692,0.474281838,0.495998504,0.507852564,0.532571795,0.551311859,0.574461111,0.586737393,0.624247009,0.640269872,0.654376923,0.668974359,0.675192308,0.69145438,0.710737179,0.720926923,0.750425641,1,0.003372192,0.003575068,95643.375,47.39164734,0.467638969,4.677933693,-2.188791275,289.8520508,5525380,3275135,6178367,0,0.306794872,49.56,49.56,49.91,21,0,0.35,0.35,0,51.28285217,1.364838123,7.31404829,0.720869303,0.674801622
5/16/2019 14:00,14,0.287564103,0.460611896,0.206021474,0.25298077,0.278100748,0.306823504,0.344521154,0.370695727,0.400136859,0.439700855,0.453908974,0.489519658,0.509285737,0.520865385,0.531057693,0.536143162,0.541479594,0.552920512,0.568974359,0.57948953,0.592176816,0.617066667,1,0.000402451,0.002538267,95597.9375,45.42922974,0.32880193,4.572828293,-1.525723457,289.9787598,7242243,4366398,8108840,0,0.287564103,48.1,48.1,49.4,440,0,1.3,1.3,0,50.97171402,1.563417196,2.064361095,0.240840495,0.806281035
5/16/2019 15:00,15,0.376666667,0.299642388,0.114102564,0.158173077,0.173217201,0.181712393,0.20255438,0.231916239,0.2445875,0.269717949,0.287817949,0.309816773,0.318697115,0.330839744,0.344454006,0.355219231,0.370105128,0.382635897,0.389183761,0.398327136,0.408358974,0.426,1,6.48E-05,0.001586914,95564.4375,46.96562195,0.40776962,4.4047966,-0.748456001,289.7214355,8601293,5408978,9671964,0,0.376666667,44.11,44.11,55.03,1126,0,10.92,10.92,0,49.46609879,2.082922935,1.139487743,0.201202184,0.684731951
5/16/2019 16:00,16,0.160769231,0.175827927,0.132592949,0.1559,0.163662179,0.167474359,0.168481837,0.169414743,0.17032532,0.172026709,0.172740278,0.174615384,0.175286966,0.17649359,0.17811015,0.179596154,0.182269017,0.184181197,0.184905064,0.188282692,0.190516026,0.199134616,1,0.000178337,3.29E-05,95581.125,53.2525177,0.026092529,2.69251442,-0.931825638,288.6948242,9403495,6442644,10650895,0,0.160769231,40.97,40.97,58.82,1489,0,17.85,17.85,0,44.97437668,8.088913918,0.68232125,0.173788816,0.286235207
5/16/2019 17:00,17,0.025064103,0.057100326,0.014954487,0.022323077,0.026364103,0.029153846,0.032172863,0.034920726,0.037792949,0.039864102,0.042932586,0.046707051,0.05025641,0.052832051,0.057201763,0.061798718,0.065090919,0.071161538,0.082128526,0.093257265,0.108685898,0.115416667,1,0.000114441,6.53E-05,95595.375,62.366745,0.82019043,1.985300064,-1.238778114,284.9621582,9635485,7444013,10994598,0,0.025064103,42.8,42.8,60.31,666,0,17.51,17.51,0,43.02960968,12.01917171,0.718793273,0.157583058,0.242253885
5/16/2019 18:00,18,0.000448718,0.004559115,0.000127563,0.000288462,0.000381089,0.000520513,0.00073718,0.000953205,0.001068376,0.001155983,0.001365064,0.001474359,0.001538462,0.001664103,0.002471795,0.003377564,0.004051239,0.004229914,0.00537218,0.005967521,0.010511699,0.017846154,1,6.58E-05,0.001667738,95639.9375,69.76837158,0.97467041,2.470638275,-1.404363632,282.6816406,9635505,8446389,10994605,0,0.000448718,47.61,40.19,47.61,-612,1,7.42,0,7.42,45.08322144,12.74034309,0.724350095,0.147797167,0.246889647
5/16/2019 19:00,19,0,0.001016666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,3.21E-05,3.21E-05,6.41E-05,9.62E-05,1,0.00062561,0.004562378,95662.0625,75.44668579,0.987979174,2.310471535,-1.331726074,281.9614258,9635505,9461933,10994605,0,0,50.19,38.36,50.19,-914,1,11.83,0,11.83,49.42521667,4.975539207,5.676001072,0.649116158,0.381439383
5/16/2019 20:00,20,0,0.0022461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000804901,0.008276463,95698.125,79.90486145,1.000002861,1.745577812,-1.355345726,281.6452637,9635505,10489413,10994640,0,0,48.49,22.29,48.49,-1296,1,26.2,0,26.2,52.52489471,1.395132065,7.614077091,0.750604868,0.644550238
