dtm;MIP;Solar_MW;Solar_capacity_mwp;Solar_installedcapacity_mwp;Wind_MW;SS_Price;boa_MWh;DA_Price
2024-03-04T17:30:00Z;80.05;0.2895101397678;2741.8310368;2578.1061787;574.4;94.0;0.0;80.48
2024-03-04T18:00:00Z;76.52;0.0;2741.8310368;2578.1061787;592.18;94.0;0.0;72.54
2024-03-04T18:30:00Z;73.57;0.0;2741.8310368;2578.1061787;550.52;90.0;0.0;72.54
2024-03-04T19:00:00Z;68.29;0.0;2741.8310368;2578.1061787;549.8;90.0;0.0;66.58
2024-03-04T19:30:00Z;69.86;0.0;2741.8310368;2578.1061787;563.98;59.18;0.0;66.58
2024-03-04T20:00:00Z;63.44;0.0;2741.8310368;2578.1061787;634.98;44.0;0.0;61.53
2024-03-04T20:30:00Z;60.52;0.0;2741.8310368;2578.1061787;675.78;44.0;0.0;61.53
2024-03-04T21:00:00Z;58.92;0.0;2741.8310368;2578.1061787;727.62;77.4;0.0;56.06
2024-03-04T21:30:00Z;57.9;0.0;2741.8310368;2578.1061787;745.78;77.4;0.0;56.06
2024-03-04T22:00:00Z;57.72;0.0;2741.8310368;2578.1061787;756.12;44.0;0.0;50.47
2024-03-04T22:30:00Z;47.25;0.0;2741.8310368;2578.1061787;764.02;32.74305;0.0;50.47
2024-03-04T23:00:00Z;61.25;0.0;2741.8310368;2578.1061787;767.48;79.9;0.0;51.21
2024-03-04T23:30:00Z;56.68;0.0;2741.8310368;2578.0461213;736.16;76.89;0.0;51.21
2024-03-05T00:00:00Z;52.46;0.0;2741.8310368;2578.0461213;733.1800000000001;75.0;0.0;52.48
2024-03-05T00:30:00Z;61.3;0.0;2741.8310368;2578.0461213;740.22;76.89;0.0;52.48
2024-03-05T01:00:00Z;55.22;0.0;2741.8310368;2578.0461213;740.7;44.0;0.0;51.85
2024-03-05T01:30:00Z;53.27;0.0;2741.8310368;2578.0461213;696.44;53.27;0.0;51.85
2024-03-05T02:00:00Z;49.66;0.0;2741.8310368;2578.0461213;610.86;49.66;0.0;52.59
2024-03-05T02:30:00Z;52.74;0.0;2741.8310368;2578.0461213;593.2;52.74;0.0;52.59
2024-03-05T03:00:00Z;55.6;0.0;2741.8310368;2578.0461213;587.3;44.0;0.0;54.33
2024-03-05T03:30:00Z;55.94;0.0;2741.8310368;2578.0461213;601.86;55.94;0.0;54.33
2024-03-05T04:00:00Z;52.82;0.0;2741.8310368;2578.0461213;595.92;52.82;0.0;61.81
2024-03-05T04:30:00Z;52.63;0.0;2741.8310368;2578.0461213;575.4200000000001;52.63;0.0;61.81
2024-03-05T05:00:00Z;57.49;0.0;2741.8310368;2578.0461213;563.54;57.49;0.0;71.01
2024-03-05T05:30:00Z;56.6;0.0;2741.8310368;2578.0461213;531.4200000000001;56.6;0.0;71.01
2024-03-05T06:00:00Z;64.53;0.0;2741.8310368;2578.0461213;493.48;64.53;0.0;78.39
2024-03-05T06:30:00Z;66.2;0.0823707625;2741.8310368;2578.0461213;440.5;83.0;0.0;78.39
2024-03-05T07:00:00Z;61.13;9.9738175;2741.8310368;2578.0461213;336.78;83.5;0.0;71.58
2024-03-05T07:30:00Z;75.28;46.1808145;2741.8310368;2578.0461213;274.78;86.75;0.0;71.58
2024-03-05T08:00:00Z;70.67;107.138901;2741.8310368;2578.0461213;267.202;85.0;0.0;65.22
2024-03-05T08:30:00Z;74.98;154.598903;2741.8310368;2578.0461213;230.102;85.0;0.0;65.22
2024-03-05T09:00:00Z;75.6;200.361863;2741.8310368;2578.0461213;166.522;85.0;0.0;59.07
2024-03-05T09:30:00Z;72.61;256.806755;2741.8310368;2578.0461213;105.102;85.0;0.0;59.07
2024-03-05T10:00:00Z;70.63;293.04809;2741.8310368;2578.0461213;65.722;85.0;0.0;56.13
2024-03-05T10:30:00Z;69.93;330.921137;2741.8310368;2578.0461213;33.048;83.5;0.0;56.13
2024-03-05T11:00:00Z;60.97;353.628972;2741.8310368;2578.0461213;19.902;31.0;0.0;56.63
2024-03-05T11:30:00Z;60.16;377.78696;2741.8310368;2578.0461213;24.586;31.0;0.0;56.63
2024-03-05T12:00:00Z;60.46;415.41945;2741.8310368;2578.0461213;31.778;36.3105;0.0;58.19
2024-03-05T12:30:00Z;59.99;426.250992;2741.8310368;2578.0461213;27.242;31.0;0.0;58.19
2024-03-05T13:00:00Z;64.23;361.264862;2741.8310368;2578.0461213;39.522000000000006;31.0;0.0;61.88
2024-03-05T13:30:00Z;59.59;343.921575;2741.8310368;2578.0461213;37.624;59.59;0.0;61.88
2024-03-05T14:00:00Z;60.76;278.794536;2741.8310368;2578.0461213;59.744;60.76;0.0;62.75
2024-03-05T14:30:00Z;62.98;283.821609;2741.8310368;2578.0461213;66.262;80.0;0.0;62.75
2024-03-05T15:00:00Z;69.21;233.2177;2741.8310368;2578.0461213;47.72;52.5;0.0;70.06
2024-03-05T15:30:00Z;66.3;180.068633;2741.8310368;2578.0461213;44.760000000000005;45.05;0.0;70.06
2024-03-05T16:00:00Z;68.03;114.8952532;2741.8310368;2578.0461213;38.198;53.0;0.0;87.52
2024-03-05T16:30:00Z;72.13;65.4365275;2741.8310368;2578.0461213;21.982;77.76;0.0;87.52
2024-03-05T17:00:00Z;80.87;26.696068002;2741.8310368;2578.0461213;34.35;56.62;0.0;92.17
2024-03-05T17:30:00Z;88.19;1.54146343589728;2741.8310368;2578.0461213;96.816;100.8902;0.0;92.17
2024-03-05T18:00:00Z;93.07;0.0;2741.8310368;2578.0461213;161.954;101.0;0.0;81.91
2024-03-05T18:30:00Z;95.23;0.0;2741.8310368;2578.0461213;151.56799999999998;101.0;0.0;81.91
2024-03-05T19:00:00Z;86.41;0.0;2741.8310368;2578.0461213;166.94;100.0;0.0;71.86
2024-03-05T19:30:00Z;81.35;0.0;2741.8310368;2578.0461213;168.2;83.31;0.0;71.86
2024-03-05T20:00:00Z;77.96;0.0;2741.8310368;2578.0461213;129.7;99.9;0.0;66.56
2024-03-05T20:30:00Z;68.8;0.0;2741.8310368;2578.0461213;112.52;51.44848;0.0;66.56
2024-03-05T21:00:00Z;72.21;0.0;2741.8310368;2578.0461213;115.78;72.21;0.0;62.45
2024-03-05T21:30:00Z;67.79;0.0;2741.8310368;2578.0461213;148.52;67.79;0.0;62.45
2024-03-05T22:00:00Z;66.59;0.0;2741.8310368;2578.0461213;222.68;50.24;0.0;64.79
2024-03-05T22:30:00Z;65.02;0.0;2741.8310368;2578.0461213;259.14;50.24;0.0;64.79
2024-03-05T23:00:00Z;70.46;0.0;2741.8310368;2578.0461213;269.38;82.0;0.0;64.25
2024-03-05T23:30:00Z;60.23;0.0;2741.8310368;2577.986064;296.64;60.23;0.0;64.25
2024-03-06T00:00:00Z;60.13;0.0;2741.8310368;2577.986064;355.18;55.14143;0.0;65.18
2024-03-06T00:30:00Z;60.3;0.0;2741.8310368;2577.986064;375.64;60.3;0.0;65.18
2024-03-06T01:00:00Z;61.73;0.0;2741.8310368;2577.986064;365.28;61.73;0.0;61.6
2024-03-06T01:30:00Z;62.48;0.0;2741.8310368;2577.986064;428.7;79.75;0.0;61.6
2024-03-06T02:00:00Z;63.41;0.0;2741.8310368;2577.986064;585.3;63.41;0.0;60.86
2024-03-06T02:30:00Z;61.88;0.0;2741.8310368;2577.986064;672.14;83.0;0.0;60.86
2024-03-06T03:00:00Z;68.29;0.0;2741.8310368;2577.986064;644.74;83.0;0.0;60.07
2024-03-06T03:30:00Z;66.47;0.0;2741.8310368;2577.986064;646.2;83.9;0.0;60.07
2024-03-06T04:00:00Z;70.27;0.0;2741.8310368;2577.986064;646.64;83.9;0.0;70.7
2024-03-06T04:30:00Z;67.17;0.0;2741.8310368;2577.986064;627.6800000000001;83.0;0.0;70.7
2024-03-06T05:00:00Z;77.95;0.0;2741.8310368;2577.986064;582.9;86.0;0.0;81.52
2024-03-06T05:30:00Z;74.38;0.0;2741.8310368;2577.986064;528.96;77.83013;0.0;81.52
2024-03-06T06:00:00Z;90.95;0.0;2741.8310368;2577.986064;565.38;97.0;0.0;86.16
2024-03-06T06:30:00Z;95.65;1.378425076;2741.8310368;2577.986064;552.2;97.0;0.0;86.16
2024-03-06T07:00:00Z;91.82;33.7358675;2741.8310368;2577.986064;513.3399999999999;94.6;0.0;78.87
2024-03-06T07:30:00Z;95.54;86.39564440000001;2741.8310368;2577.986064;501.32;101.0;0.0;78.87
2024-03-06T08:00:00Z;71.07;178.387653;2741.8310368;2577.986064;462.6;93.95;0.0;71.34
2024-03-06T08:30:00Z;76.32;255.688175;2741.8310368;2577.986064;423.78;93.95;0.0;71.34
2024-03-06T09:00:00Z;68.42;317.528767;2741.8310368;2577.986064;378.68;70.0;0.0;65.63
2024-03-06T09:30:00Z;62.67;494.05505;2741.8310368;2577.986064;354.26;50.24;0.0;65.63
2024-03-06T10:00:00Z;60.54;736.606109;2741.8310368;2577.986064;327.4;53.62;0.0;61.96
2024-03-06T10:30:00Z;58.49;905.81436;2741.8310368;2577.986064;293.88;53.62;0.0;61.96
2024-03-06T11:00:00Z;59.22;973.72157;2741.8310368;2577.986064;266.04;36.36;0.0;62.02
2024-03-06T11:30:00Z;58.89;1131.62741;2741.8310368;2577.986064;229.7;38.246;0.0;62.02
2024-03-06T12:00:00Z;56.91;1140.40788;2741.8310368;2577.986064;202.7;53.25;0.0;63.01
2024-03-06T12:30:00Z;55.52;945.58719;2741.8310368;2577.986064;168.48000000000002;53.65;0.0;63.01
2024-03-06T13:00:00Z;56.87;922.438905;2741.8310368;2577.986064;105.06;75.6296;0.0;65.08
2024-03-06T13:30:00Z;61.34;764.873284;2741.8310368;2577.986064;75.74;76.0;0.0;65.08
2024-03-06T14:00:00Z;59.93;662.461447;2741.8310368;2577.986064;72.58;53.1;0.0;69.5
2024-03-06T14:30:00Z;60.07;569.862807;2741.8310368;2577.986064;88.022;60.07;0.0;69.5
2024-03-06T15:00:00Z;65.54;489.25798;2741.8310368;2577.986064;106.102;65.54;0.0;75.95
2024-03-06T15:30:00Z;66.44;356.043663;2741.8310368;2577.986064;88.662;53.0;0.0;75.95
2024-03-06T16:00:00Z;64.81;227.174731;2741.8310368;2577.986064;87.28;49.31361;0.0;93.11
2024-03-06T16:30:00Z;69.74;96.1753087;2741.8310368;2577.986064;103.64;33.2;0.0;93.11
2024-03-06T17:00:00Z;96.1;38.3530436;2741.8310368;2577.986064;139.88;101.24;0.0;95.26
2024-03-06T17:30:00Z;98.34;2.03096179;2741.8310368;2577.986064;217.74;105.0;0.0;95.26
2024-03-06T18:00:00Z;93.54;0.0;2741.8310368;2577.986064;253.88;99.9;0.0;80.08
2024-03-06T18:30:00Z;94.39;0.0;2741.8310368;2577.986064;292.92;100.0;0.0;80.08
2024-03-06T19:00:00Z;87.92;0.0;2741.8310368;2577.986064;317.34000000000003;101.0;0.0;70.27
2024-03-06T19:30:00Z;72.31;0.0;2741.8310368;2577.986064;317.14;56.5;0.0;70.27
2024-03-06T20:00:00Z;74.09;0.0;2741.8310368;2577.986064;334.82;101.0;0.0;68.47
2024-03-06T20:30:00Z;69.71;0.0;2741.8310368;2577.986064;329.28000000000003;50.0;0.0;68.47
2024-03-06T21:00:00Z;64.05;0.0;2741.8310368;2577.986064;333.8;47.25;0.0;61.19
2024-03-06T21:30:00Z;58.49;0.0;2741.8310368;2577.986064;361.96;33.2;0.0;61.19
2024-03-06T22:00:00Z;68.85;0.0;2741.8310368;2577.986064;371.38;48.66;0.0;62.68
2024-03-06T22:30:00Z;63.31;0.0;2741.8310368;2577.986064;349.28;48.61058;0.0;62.68
2024-03-06T23:00:00Z;63.11;0.0;2741.8310368;2577.986064;359.978;47.25;0.0;62.97
2024-03-06T23:30:00Z;66.12;0.0;2741.8310368;2577.9260165;336.96;55.26;0.0;62.97
2024-03-07T00:00:00Z;60.88;0.0;2741.8310368;2577.9260165;275.14;47.0;0.0;62.46
2024-03-07T00:30:00Z;59.61;0.0;2741.8310368;2577.9260165;245.24;-28.38;0.0;62.46
2024-03-07T01:00:00Z;55.89;0.0;2741.8310368;2577.9260165;241.36;-13.31;0.0;62.69
2024-03-07T01:30:00Z;58.81;0.0;2741.8310368;2577.9260165;236.46;78.5;0.0;62.69
2024-03-07T02:00:00Z;57.18;0.0;2741.8310368;2577.9260165;225.78;55.26;0.0;61.87
2024-03-07T02:30:00Z;59.89;0.0;2741.8310368;2577.9260165;225.08;78.5;0.0;61.87
2024-03-07T03:00:00Z;61.89;0.0;2741.8310368;2577.9260165;271.2;78.5;0.0;61.97
2024-03-07T03:30:00Z;64.55;0.0;2741.8310368;2577.9260165;331.32;80.9;0.0;61.97
2024-03-07T04:00:00Z;70.58;0.0;2741.8310368;2577.9260165;355.08;78.5;0.0;71.94
2024-03-07T04:30:00Z;62.7;0.0;2741.8310368;2577.9260165;379.74;78.5;0.0;71.94
2024-03-07T05:00:00Z;78.13;0.0;2741.8310368;2577.9260165;398.2000000000001;89.5;0.0;85.03
2024-03-07T05:30:00Z;83.74;0.0;2741.8310368;2577.9260165;402.62;89.5;0.0;85.03
2024-03-07T06:00:00Z;75.56;0.0;2741.8310368;2577.9260165;426.28;47.5;0.0;90.01
2024-03-07T06:30:00Z;90.1;0.681826712;2741.8310368;2577.9260165;408.64;95.0;0.0;90.01
2024-03-07T07:00:00Z;82.0;24.7328374;2741.8310368;2577.9260165;397.66;95.0;0.0;79.36
2024-03-07T07:30:00Z;86.45;75.4160103;2741.8310368;2577.9260165;462.08;95.0;0.0;79.36
2024-03-07T08:00:00Z;81.21;121.149003;2741.8310368;2577.9260165;488.58;47.52;0.0;69.73
2024-03-07T08:30:00Z;73.63;169.38489;2741.8310368;2577.9260165;507.92;95.0;0.0;69.73
2024-03-07T09:00:00Z;69.55;227.607129;2741.8310368;2577.9260165;553.0;95.05434;0.0;59.75
2024-03-07T09:30:00Z;66.55;318.84117;2741.8310368;2577.9260165;526.8820000000001;95.0;0.0;59.75
2024-03-07T10:00:00Z;70.67;370.044797;2741.8310368;2577.9260165;582.262;95.0;0.0;59.1
2024-03-07T10:30:00Z;66.51;390.402294;2741.8310368;2577.9260165;655.714;95.0;0.0;59.1
2024-03-07T11:00:00Z;63.05;490.5206;2741.8310368;2577.9260165;688.75;95.0;0.0;58.12
2024-03-07T11:30:00Z;62.27;535.051504;2741.8310368;2577.9260165;673.608;85.0;0.0;58.12
2024-03-07T12:00:00Z;58.0;504.505183;2741.8310368;2577.9260165;569.328;85.0;0.0;58.03
2024-03-07T12:30:00Z;59.4;592.937417;2741.8310368;2577.9260165;462.35;80.0;0.0;58.03
2024-03-07T13:00:00Z;63.36;566.540669;2741.8310368;2577.9260165;466.57;80.0;0.0;59.95
2024-03-07T13:30:00Z;60.47;518.889598;2741.8310368;2577.9260165;475.57;80.0;0.0;59.95
2024-03-07T14:00:00Z;63.04;500.236698;2741.8310368;2577.9260165;506.252;79.9;0.0;63.11
2024-03-07T14:30:00Z;62.15;444.881311;2741.8310368;2577.9260165;554.652;94.0;0.0;63.11
2024-03-07T15:00:00Z;76.49;312.42324;2741.8310368;2577.9260165;546.094;85.0;0.0;74.57
2024-03-07T15:30:00Z;73.68;210.730682;2741.8310368;2577.9260165;537.794;82.5;0.0;74.57
2024-03-07T16:00:00Z;77.34;114.124812;2741.8310368;2577.9260165;508.354;75.0;0.0;85.8
2024-03-07T16:30:00Z;83.69;56.2211373;2741.8310368;2577.9260165;542.592;94.0;0.0;85.8
2024-03-07T17:00:00Z;83.12;16.2641569;2741.8310368;2577.9260165;703.376;55.5;0.0;85.36
2024-03-07T17:30:00Z;83.23;0.3775832254;2741.8310368;2577.9260165;737.74;56.88;0.0;85.36
2024-03-07T18:00:00Z;80.1;0.0;2741.8310368;2577.9260165;725.36;57.13;0.0;74.24
2024-03-07T18:30:00Z;81.42;0.0;2741.8310368;2577.9260165;751.02;57.61;0.0;74.24
2024-03-07T19:00:00Z;71.2;0.0;2741.8310368;2577.9260165;774.24;47.74;0.0;66.32
2024-03-07T19:30:00Z;63.99;0.0;2741.8310368;2577.9260165;777.12;47.74;0.0;66.32
2024-03-07T20:00:00Z;65.11;0.0;2741.8310368;2577.9260165;782.9;47.73;0.0;65.05
2024-03-07T20:30:00Z;64.48;0.0;2741.8310368;2577.9260165;789.04;47.73;0.0;65.05
2024-03-07T21:00:00Z;60.99;0.0;2741.8310368;2577.9260165;781.72;47.7;0.0;58.4
2024-03-07T21:30:00Z;55.73;0.0;2741.8310368;2577.9260165;769.24;47.63;0.0;58.4
2024-03-07T22:00:00Z;58.8;0.0;2741.8310368;2577.9260165;732.76;77.8;0.0;60.69
2024-03-07T22:30:00Z;49.83;0.0;2741.8310368;2577.9260165;675.54;47.62;0.0;60.69
2024-03-07T23:00:00Z;50.89;0.0;2741.8310368;2577.9260165;655.18;79.69;0.0;59.73
2024-03-07T23:30:00Z;51.12;0.0;2741.8310368;2577.8659712;616.58;52.76;0.0;59.73
2024-03-08T00:00:00Z;46.89;0.0;2741.8310368;2577.8659712;614.52;49.56;0.0;61.81
2024-03-08T00:30:00Z;52.51;0.0;2741.8310368;2577.8659712;734.96;49.75;0.0;61.81
2024-03-08T01:00:00Z;49.32;0.0;2741.8310368;2577.8659712;772.3199999999999;48.13;0.0;58.98
2024-03-08T01:30:00Z;46.62;0.0;2741.8310368;2577.8659712;725.78;48.95;0.0;58.98
2024-03-08T02:00:00Z;44.88;0.0;2741.8310368;2577.8659712;660.1;43.09;0.0;56.93
2024-03-08T02:30:00Z;42.68;0.0;2741.8310368;2577.8659712;659.04;71.39;0.0;56.93
2024-03-08T03:00:00Z;51.3;0.0;2741.8310368;2577.8659712;627.0;77.0;0.0;56.97
2024-03-08T03:30:00Z;46.41;0.0;2741.8310368;2577.8659712;579.0;47.47;0.0;56.97
2024-03-08T04:00:00Z;57.85;0.0;2741.8310368;2577.8659712;606.64;57.85;0.0;65.7
2024-03-08T04:30:00Z;49.68;0.0;2741.8310368;2577.8659712;673.12;49.68;0.0;65.7
2024-03-08T05:00:00Z;66.77;0.0;2741.8310368;2577.8659712;751.72;66.77;0.0;78.09
2024-03-08T05:30:00Z;71.88;0.0;2741.8310368;2577.8659712;773.56;89.6;0.0;78.09
2024-03-08T06:00:00Z;61.72;0.0;2741.8310368;2577.8659712;784.5;47.0;0.0;83.28
2024-03-08T06:30:00Z;82.55;8.6548419;2741.8310368;2577.8659712;788.3000000000001;89.5;0.0;83.28
2024-03-08T07:00:00Z;74.12;81.82149;2741.8310368;2577.8659712;795.8199999999999;86.9;0.0;75.23
2024-03-08T07:30:00Z;77.21;175.40949;2741.8310368;2577.8659712;796.26;86.9;0.0;75.23
2024-03-08T08:00:00Z;77.9;290.490534;2741.8310368;2577.8659712;796.4399999999999;89.5;0.0;63.96
2024-03-08T08:30:00Z;79.06;408.360324;2741.8310368;2577.8659712;719.32;89.5;0.0;63.96
2024-03-08T09:00:00Z;75.16;585.964453;2741.8310368;2577.8659712;666.5;89.5;0.0;56.0
2024-03-08T09:30:00Z;68.71;792.251255;2741.8310368;2577.8659712;666.52;86.9;0.0;56.0
2024-03-08T10:00:00Z;70.62;979.50715;2741.8310368;2577.8659712;666.62;86.9;0.0;49.74
2024-03-08T10:30:00Z;69.53;1190.75843;2741.8310368;2577.8659712;666.44;86.9;0.0;49.74
2024-03-08T11:00:00Z;65.67;1322.84596;2741.8310368;2577.8659712;666.498;86.9;0.0;46.57
2024-03-08T11:30:00Z;63.63;1474.5529;2741.8310368;2577.8659712;666.498;82.0;0.0;46.57
2024-03-08T12:00:00Z;63.38;1422.31813;2741.8310368;2577.8659712;666.398;81.55;0.0;43.86
2024-03-08T12:30:00Z;63.64;1333.4002;2741.8310368;2577.8659712;666.258;79.95;0.0;43.86
2024-03-08T13:00:00Z;64.52;1375.559923;2741.8310368;2577.8659712;666.398;64.52;0.0;44.86
2024-03-08T13:30:00Z;61.14;1311.579918;2741.8310368;2577.8659712;666.178;61.14;0.0;44.86
2024-03-08T14:00:00Z;57.25;1130.778874;2741.8310368;2577.8659712;666.258;-20.0;0.0;53.62
2024-03-08T14:30:00Z;56.86;882.363606;2741.8310368;2577.8659712;686.138;78.0;0.0;53.62
2024-03-08T15:00:00Z;50.03;663.752119;2741.8310368;2577.8659712;716.3399999999999;81.4;0.0;60.9
2024-03-08T15:30:00Z;57.54;426.65174;2741.8310368;2577.8659712;743.74;96.9;0.0;60.9
2024-03-08T16:00:00Z;64.76;247.625577;2741.8310368;2577.8659712;773.6980000000001;89.0;0.0;73.96
2024-03-08T16:30:00Z;74.01;105.704;2741.8310368;2577.8659712;793.16;92.0;0.0;73.96
2024-03-08T17:00:00Z;78.44;30.0598035;2741.8310368;2577.8659712;788.38;95.9;0.0;81.13
2024-03-08T17:30:00Z;84.21;1.65043157;2741.8310368;2577.8659712;791.08;96.49977;0.0;81.13
2024-03-08T18:00:00Z;86.89;0.0;2741.8310368;2577.8659712;790.4399999999999;96.9;0.0;78.4
2024-03-08T18:30:00Z;90.16;0.0;2741.8310368;2577.8659712;789.08;96.9;0.0;78.4
2024-03-08T19:00:00Z;89.95;0.0;2741.8310368;2577.8659712;788.04;95.9;0.0;62.77
2024-03-08T19:30:00Z;82.37;0.0;2741.8310368;2577.8659712;788.4200000000001;95.9;0.0;62.77
2024-03-08T20:00:00Z;77.7;0.0;2741.8310368;2577.8659712;788.68;95.9;0.0;56.87
2024-03-08T20:30:00Z;64.93;0.0;2741.8310368;2577.8659712;787.26;88.0;0.0;56.87
2024-03-08T21:00:00Z;60.2;0.0;2741.8310368;2577.8659712;789.0;96.5;0.0;50.83
2024-03-08T21:30:00Z;51.85;0.0;2741.8310368;2577.8659712;787.38;84.0;0.0;50.83
2024-03-08T22:00:00Z;56.19;0.0;2741.8310368;2577.8659712;787.92;82.0;0.0;45.99
2024-03-08T22:30:00Z;42.77;0.0;2741.8310368;2577.8659712;789.86;-28.07;0.0;45.99
2024-03-08T23:00:00Z;46.44;0.0;2741.8310368;2577.8659712;787.8;84.0;0.0;46.58
2024-03-08T23:30:00Z;35.86;0.0;2741.8310368;2577.8059038;781.48;75.0;0.0;46.58
2024-03-09T00:00:00Z;36.45;0.0;2741.8310368;2577.8059038;776.24;75.0;0.0;46.26
2024-03-09T00:30:00Z;40.59;0.0;2741.8310368;2577.8059038;777.02;84.0;0.0;46.26
2024-03-09T01:00:00Z;37.85;0.0;2741.8310368;2577.8059038;780.4;75.0;0.0;44.25
2024-03-09T01:30:00Z;34.36;0.0;2741.8310368;2577.8059038;777.9;40.88;0.0;44.25
2024-03-09T02:00:00Z;32.3;0.0;2741.8310368;2577.8059038;775.8199999999999;45.05;0.0;42.12
2024-03-09T02:30:00Z;30.97;0.0;2741.8310368;2577.8059038;780.18;40.5;0.0;42.12
2024-03-09T03:00:00Z;35.89;0.0;2741.8310368;2577.8059038;773.3199999999999;75.0;0.0;39.78
2024-03-09T03:30:00Z;32.47;0.0;2741.8310368;2577.8059038;755.26;38.11;0.0;39.78
2024-03-09T04:00:00Z;39.25;0.0;2741.8310368;2577.8059038;748.0999999999999;75.0;0.0;41.37
2024-03-09T04:30:00Z;40.34;0.0;2741.8310368;2577.8059038;719.0799999999999;75.0;0.0;41.37
2024-03-09T05:00:00Z;53.52;0.0;2741.8310368;2577.8059038;748.38;75.0;0.0;45.23
2024-03-09T05:30:00Z;54.0;0.0;2741.8310368;2577.8059038;749.04;79.23;0.0;45.23
2024-03-09T06:00:00Z;49.39;0.0;2741.8310368;2577.8059038;751.24;89.95;0.0;42.49
2024-03-09T06:30:00Z;51.56;10.96818491;2741.8310368;2577.8059038;749.46;89.95;0.0;42.49
2024-03-09T07:00:00Z;41.73;108.5037889;2741.8310368;2577.8059038;737.5799999999999;43.65;0.0;45.53
2024-03-09T07:30:00Z;51.86;298.126193;2741.8310368;2577.8059038;744.46;89.95;0.0;45.53
2024-03-09T08:00:00Z;23.35;544.200349;2741.8310368;2577.8059038;739.36;10.0;0.0;42.13
2024-03-09T08:30:00Z;54.69;764.135132;2741.8310368;2577.8059038;751.36;80.0;0.0;42.13
2024-03-09T09:00:00Z;59.2;926.287389;2741.8310368;2577.8059038;751.816;86.9;0.0;38.01
2024-03-09T09:30:00Z;61.59;1133.99451;2741.8310368;2577.8059038;752.4159999999999;86.9;0.0;38.01
2024-03-09T10:00:00Z;61.55;1283.64936;2741.8310368;2577.8059038;768.994;86.9;0.0;38.05
2024-03-09T10:30:00Z;61.28;1405.87423;2741.8310368;2577.8059038;776.9739999999999;80.0;0.0;38.05
2024-03-09T11:00:00Z;71.49;1517.56559;2741.8310368;2577.8059038;773.194;85.67596;0.0;39.97
2024-03-09T11:30:00Z;73.63;1584.88837;2741.8310368;2577.8059038;766.756;86.9;0.0;39.97
2024-03-09T12:00:00Z;73.89;1435.01551;2741.8310368;2577.8059038;757.678;86.9;0.0;40.03
2024-03-09T12:30:00Z;74.46;1246.77597;2741.8310368;2577.8059038;736.418;86.9;0.0;40.03
2024-03-09T13:00:00Z;75.08;1206.557056;2741.8310368;2577.8059038;757.4979999999999;86.9;0.0;41.31
2024-03-09T13:30:00Z;73.45;1121.87923;2741.8310368;2577.8059038;763.28;86.9;0.0;41.31
2024-03-09T14:00:00Z;65.66;882.954166;2741.8310368;2577.8059038;771.04;86.9;0.0;51.39
2024-03-09T14:30:00Z;68.21;735.463521;2741.8310368;2577.8059038;793.658;86.9;0.0;51.39
2024-03-09T15:00:00Z;75.23;559.169934;2741.8310368;2577.8059038;794.098;86.9;0.0;62.83
2024-03-09T15:30:00Z;76.96;364.949354;2741.8310368;2577.8059038;791.878;86.9;0.0;62.83
2024-03-09T16:00:00Z;69.82;193.133462;2741.8310368;2577.8059038;783.4200000000001;42.02;0.0;73.84
2024-03-09T16:30:00Z;72.58;95.022587;2741.8310368;2577.8059038;776.14;45.05;0.0;73.84
2024-03-09T17:00:00Z;75.65;27.9691498;2741.8310368;2577.8059038;775.74;45.05;0.0;83.39
2024-03-09T17:30:00Z;77.96;1.41052708;2741.8310368;2577.8059038;780.9;88.0;0.0;83.39
2024-03-09T18:00:00Z;78.5;0.0;2741.8310368;2577.8059038;777.46;88.0;0.0;72.86
2024-03-09T18:30:00Z;75.51;0.0;2741.8310368;2577.8059038;783.72;88.85;0.0;72.86
2024-03-09T19:00:00Z;62.32;0.0;2741.8310368;2577.8059038;787.52;50.51;0.0;62.39
2024-03-09T19:30:00Z;53.13;0.0;2741.8310368;2577.8059038;788.38;30.05;0.0;62.39
2024-03-09T20:00:00Z;49.31;0.0;2741.8310368;2577.8059038;789.02;30.05;0.0;59.64
2024-03-09T20:30:00Z;46.21;0.0;2741.8310368;2577.8059038;789.28;30.0;0.0;59.64
2024-03-09T21:00:00Z;53.0;0.0;2741.8310368;2577.8059038;794.96;48.11;0.0;54.36
2024-03-09T21:30:00Z;42.84;0.0;2741.8310368;2577.8059038;796.22;79.69;0.0;54.36
2024-03-09T22:00:00Z;51.82;0.0;2741.8310368;2577.8059038;796.28;80.01;0.0;44.53
2024-03-09T22:30:00Z;34.21;0.0;2741.8310368;2577.8059038;796.04;30.0;0.0;44.53
2024-03-09T23:00:00Z;65.49;0.0;2741.8310368;2577.8059038;792.38;88.0;0.0;45.16
2024-03-09T23:30:00Z;60.94;0.0;2741.8310368;2577.7458375;795.0;87.95;0.0;45.16
2024-03-10T00:00:00Z;47.17;0.0;2741.8310368;2577.7458375;795.8;75.0;0.0;43.01
2024-03-10T00:30:00Z;59.97;0.0;2741.8310368;2577.7458375;795.62;86.0;0.0;43.01
2024-03-10T01:00:00Z;61.1;0.0;2741.8310368;2577.7458375;796.04;87.95;0.0;38.51
2024-03-10T01:30:00Z;54.55;0.0;2741.8310368;2577.7458375;796.1179999999999;2.1;0.0;38.51
